Episode,TotalReward
4465,460.26000000002045
4466,611.5300000000304
4467,549.5500000000299
4468,580.0000000000375
4469,483.580000000028
4470,388.2300000000225
4471,465.85000000001787
4472,461.86000000002264
4473,449.5500000000218
4474,391.60000000002543
4475,387.58000000001226
4476,472.5600000000267
4477,523.900000000033
4478,528.4600000000272
4479,404.6500000000226
4480,387.17000000002975
4481,283.6700000000151
4482,422.06000000002405
4483,609.7300000000392
4484,468.00000000002086
4485,464.86000000001883
4486,590.8800000000298
4487,515.8000000000266
4488,428.4900000000336
4489,498.22000000003504
4490,423.2300000000304
4491,519.7000000000305
4492,537.7400000000326
4493,447.4100000000299
4494,480.24000000002684
4495,566.970000000036
4496,505.77000000003045
4497,440.0700000000324
4498,639.5400000000301
4499,451.4200000000372
4500,373.6100000000151
4501,472.32000000002915
4502,531.1800000000329
4503,487.2200000000326
4504,619.5300000000329
4505,517.7800000000279
4506,493.1600000000251
4507,339.1500000000097
4508,457.43000000002127
4509,539.7700000000325
4510,332.83000000001954
4511,463.9300000000249
4512,365.670000000024
4513,406.4900000000248
4514,252.69000000002205
4515,486.38000000002313
4516,548.710000000026
4517,516.6500000000233
4518,495.91000000001725
4519,409.32000000001597
4520,432.1300000000176
4521,479.7500000000247
4522,528.6700000000261
4523,410.01000000002364
4524,464.9800000000254
4525,384.29000000002065
4526,499.4600000000286
4527,459.1400000000246
4528,443.89000000001704
4529,443.8400000000322
4530,364.28000000001606
4531,488.3900000000252
4532,362.9600000000196
4533,469.2000000000235
4534,663.3500000000432
4535,451.0400000000246
4536,486.35000000003055
4537,314.4900000000223
4538,520.160000000027
4539,467.07000000002745
4540,331.8900000000218
4541,443.1700000000199
4542,500.17000000003225
4543,591.5300000000294
4544,512.7800000000276
4545,438.1200000000235
4546,537.4900000000259
4547,438.8500000000233
4548,543.1400000000352
4549,520.7200000000307
4550,307.5100000000157
4551,476.46000000001555
4552,504.9300000000252
4553,560.6100000000268
4554,263.2200000000208
4555,493.54000000002736
4556,338.6200000000133
4557,505.4000000000317
4558,434.54000000002594
4559,378.9100000000272
4560,472.6900000000253
4561,409.2800000000206
4562,498.70000000002784
4563,437.65000000002686
4564,568.3800000000313
4565,481.98000000002367
4566,422.5800000000187
4567,500.1800000000342
4568,525.5800000000287
4569,513.7700000000292
4570,422.1200000000286
4571,453.97000000002606
4572,409.1500000000222
4573,385.7800000000229
4574,285.2700000000236
4575,567.8100000000296
4576,528.690000000034
4577,378.8200000000224
4578,491.0500000000265
4579,475.23000000003276
4580,523.2200000000262
4581,554.1400000000333
4582,504.64000000002216
4583,454.0700000000238
4584,481.17000000002724
4585,579.060000000029
4586,308.7900000000116
4587,568.2700000000366
4588,402.04000000003197
4589,556.4300000000303
4590,414.0300000000236
4591,537.3200000000355
4592,479.8200000000239
4593,363.2100000000333
4594,450.36000000003486
4595,541.8200000000315
4596,399.8600000000273
4597,516.2500000000251
4598,365.35000000002117
4599,491.62000000002394
4600,444.8900000000328
4601,558.0300000000353
4602,484.000000000027
4603,514.0600000000251
4604,573.4900000000291
4605,389.9200000000184
4606,478.050000000024
4607,486.3800000000241
4608,669.3100000000417
4609,364.9500000000168
4610,402.93000000002746
4611,583.5700000000309
4612,368.65000000002374
4613,382.7800000000204
4614,415.0000000000215
4615,462.68000000002627
4616,448.59000000001987
4617,511.9100000000275
4618,407.9500000000275
4619,314.0300000000196
4620,510.5100000000274
4621,417.9200000000257
4622,545.6100000000257
4623,491.5800000000261
4624,636.2600000000348
4625,496.400000000026
4626,366.28000000001464
4627,463.30000000003173
4628,312.4000000000159
4629,433.1700000000294
4630,367.41000000001753
4631,540.3900000000316
4632,550.650000000033
4633,450.5500000000255
4634,441.1300000000221
4635,535.1900000000265
4636,321.6700000000132
4637,496.1100000000275
4638,478.33000000001834
4639,484.0000000000441
4640,462.38000000002125
4641,507.8200000000247
4642,463.4400000000395
4643,580.9000000000332
4644,496.05000000002417
4645,527.960000000027
4646,533.070000000028
4647,414.8400000000216
4648,549.3000000000306
4649,486.60000000001605
4650,438.3300000000195
4651,312.6300000000221
4652,402.41000000001674
4653,376.0200000000218
4654,441.52000000002056
4655,522.7200000000265
4656,546.4700000000328
4657,543.4200000000268
4658,486.9800000000302
4659,446.30000000002957
4660,461.43000000001683
4661,442.7600000000205
4662,333.0400000000198
4663,671.4500000000388
4664,527.1100000000267
4665,490.9300000000307
4666,512.8400000000289
4667,495.8500000000229
4668,491.90000000003295
4669,374.73000000001696
4670,542.0700000000361
4671,504.47000000002583
4672,473.0200000000245
4673,367.9200000000126
4674,540.0000000000373
4675,326.49000000001723
4676,388.72000000002294
4677,644.3800000000379
4678,565.4900000000289
4679,508.82000000002563
4680,399.6700000000156
4681,525.0800000000286
4682,450.96000000003215
4683,440.2400000000267
4684,388.3300000000201
4685,456.5600000000287
4686,348.0200000000151
4687,503.46000000002493
4688,483.7000000000283
4689,560.880000000036
4690,481.8300000000173
4691,346.4600000000232
4692,525.8900000000189
4693,491.1500000000284
4694,332.2200000000241
4695,455.89000000003136
4696,548.6400000000234
4697,484.73000000003464
4698,498.05000000002303
4699,420.89000000002363
4700,423.430000000022
4701,216.13000000001125
4702,587.2700000000281
4703,542.3600000000338
4704,501.66000000002896
4705,499.370000000027
4706,517.64000000002
4707,598.4100000000434
4708,593.9700000000394
4709,525.4900000000272
4710,574.5900000000329
4711,590.6200000000343
4712,575.7900000000304
4713,507.33000000003847
4714,445.5800000000217
4715,527.1500000000256
4716,578.9700000000316
4717,478.92000000001633
4718,387.71000000002164
4719,344.880000000016
4720,491.8700000000265
4721,565.80000000003
4722,468.1700000000186
4723,529.9100000000286
4724,443.5400000000187
4725,509.1100000000306
4726,401.29000000002384
4727,469.720000000034
4728,433.25000000002564
4729,317.98000000001684
4730,368.63000000001415
4731,521.6700000000334
4732,569.960000000039
4733,393.5300000000178
4734,467.44000000002336
4735,542.8600000000396
4736,491.9900000000217
4737,440.1700000000189
4738,405.5900000000247
4739,607.2100000000389
4740,589.7100000000455
4741,480.73000000002634
4742,463.5800000000223
4743,382.72000000002026
4744,486.0500000000268
4745,361.620000000016
4746,424.9000000000235
4747,445.1100000000166
4748,253.61000000002753
4749,544.0700000000377
4750,501.28000000002555
4751,576.7600000000313
4752,538.9300000000287
4753,438.6900000000179
4754,483.3700000000233
4755,443.9200000000253
4756,383.19000000002615
4757,465.28000000001634
4758,334.86000000001496
4759,541.23000000003
4760,389.7000000000223
4761,399.38000000001824
4762,371.9300000000203
4763,450.2700000000224
4764,414.65000000002306
4765,528.5700000000342
4766,464.19000000002643
4767,517.7900000000341
4768,571.3100000000333
4769,460.2600000000305
4770,433.5800000000283
4771,399.20000000002005
4772,287.6500000000211
4773,511.1100000000281
4774,623.2800000000283
4775,395.0300000000219
4776,346.26000000001284
4777,479.460000000025
4778,539.6600000000406
4779,509.5400000000333
4780,603.6000000000398
4781,499.5100000000259
4782,481.6600000000255
4783,385.6300000000151
4784,481.3300000000275
4785,480.89000000002943
4786,590.3600000000253
4787,550.6900000000345
4788,569.9900000000325
4789,540.0800000000309
4790,410.21000000002044
4791,644.0300000000386
4792,302.31000000001916
4793,600.710000000039
4794,526.2100000000378
4795,506.2300000000249
4796,466.47000000002896
4797,487.3100000000267
4798,498.86000000003474
4799,386.2800000000273
4800,492.0700000000201
4801,350.6000000000156
4802,488.08000000002096
4803,536.9700000000284
4804,356.4100000000178
4805,550.2800000000323
4806,514.0900000000319
4807,519.9000000000289
4808,558.8500000000369
4809,376.14000000002414
4810,504.4500000000281
4811,443.07000000002114
4812,424.07000000002637
4813,576.7700000000283
4814,463.10000000001526
4815,453.6500000000234
4816,471.3500000000254
4817,638.6800000000334
4818,442.9500000000224
4819,544.2000000000339
4820,542.470000000028
4821,477.6800000000265
4822,490.4100000000263
4823,421.95000000002665
4824,488.7700000000293
4825,450.60000000002464
4826,490.60000000002555
4827,464.58000000001994
4828,447.54000000002696
4829,488.1800000000279
4830,475.3500000000314
4831,525.4900000000325
4832,641.2800000000326
4833,445.5400000000232
4834,542.1100000000293
4835,652.1200000000332
4836,231.00000000001043
4837,436.42000000002065
4838,503.100000000028
4839,531.6700000000279
4840,519.2400000000339
4841,467.5800000000239
4842,547.7400000000341
4843,456.62000000002996
4844,318.7300000000139
4845,528.6400000000373
4846,455.0700000000263
4847,622.3800000000412
4848,609.2200000000261
4849,487.75000000002535
4850,518.6900000000293
4851,551.0000000000318
4852,366.460000000021
4853,598.230000000037
4854,495.54000000002515
4855,536.0400000000272
4856,492.2600000000329
4857,522.1700000000385
4858,494.86000000003025
4859,486.72000000003146
4860,571.4000000000353
4861,496.62000000002627
4862,557.2700000000385
4863,475.75000000002916
4864,480.900000000024
4865,503.1300000000259
4866,498.9300000000254
4867,420.510000000035
4868,515.030000000029
4869,494.9300000000213
4870,548.7700000000285
4871,498.5000000000301
4872,356.9400000000219
4873,464.9000000000297
4874,360.86000000001434
4875,613.9800000000364
4876,514.1200000000382
4877,453.6500000000224
4878,400.7700000000202
4879,492.4000000000242
4880,349.4800000000176
4881,426.7400000000262
4882,460.7900000000185
4883,516.1700000000343
4884,440.7700000000273
4885,581.530000000029
4886,495.3300000000271
4887,532.980000000036
4888,452.12000000001916
4889,518.2000000000313
4890,383.81000000001694
4891,586.9200000000315
4892,485.7000000000304
4893,506.5200000000299
4894,522.8000000000358
4895,632.4500000000373
4896,474.95000000003546
4897,398.6800000000219
4898,497.7600000000212
4899,451.76000000002455
4900,505.38000000002785
4901,534.5300000000315
4902,587.4900000000437
4903,489.01000000003
4904,389.7300000000226
4905,509.59000000003005
4906,336.2100000000297
4907,585.6100000000376
4908,553.9300000000328
4909,697.4400000000437
4910,562.1000000000299
4911,543.4600000000285
4912,363.8700000000223
4913,427.060000000035
4914,478.2400000000286
4915,454.76000000002955
4916,629.0000000000327
4917,569.2300000000308
4918,605.9400000000336
4919,534.0400000000221
4920,528.6400000000275
4921,558.7600000000299
4922,515.0100000000263
4923,530.6400000000289
4924,594.3400000000387
4925,372.8500000000199
4926,530.6900000000254
4927,562.5200000000322
4928,514.2900000000269
4929,415.64000000002136
4930,332.05000000001445
4931,502.4100000000202
4932,515.9400000000294
4933,360.0700000000246
4934,529.9000000000284
4935,478.5800000000232
4936,511.480000000033
4937,508.9500000000295
4938,500.95000000002483
4939,318.30000000001576
4940,401.2500000000253
4941,516.5700000000318
4942,589.3000000000284
4943,288.3600000000155
4944,480.82000000001693
4945,451.5800000000226
4946,505.7100000000265
4947,440.900000000026
4948,624.6900000000347
4949,603.4300000000297
4950,566.8000000000338
4951,525.9200000000236
4952,531.5700000000268
4953,650.4400000000445
4954,508.9100000000277
4955,340.69000000001625
4956,579.0900000000335
4957,681.8100000000373
4958,528.6800000000347
4959,530.5700000000252
4960,484.19000000002205
4961,477.100000000018
4962,431.4900000000219
4963,614.0200000000353
4964,397.8300000000209
4965,402.40000000002857
4966,550.7200000000336
4967,651.540000000042
4968,512.1100000000315
4969,556.6400000000349
4970,541.9800000000362
4971,548.2600000000367
4972,508.2900000000253
4973,420.92000000002645
4974,469.3600000000288
4975,599.0300000000328
4976,514.2900000000266
4977,490.38000000003166
4978,511.3500000000273
4979,676.8700000000402
4980,564.3100000000314
4981,446.65000000002556
4982,492.03000000002686
4983,540.6500000000345
4984,531.8500000000248
4985,458.9800000000329
4986,512.7700000000312
4987,520.3000000000422
4988,592.9800000000344
4989,508.530000000026
4990,557.220000000036
4991,563.5200000000312
4992,515.2200000000375
4993,502.47000000002697
4994,566.6300000000278
4995,498.4800000000297
4996,641.720000000041
4997,562.2800000000263
4998,532.2600000000266
4999,390.21000000002294
5000,521.2500000000282
5001,476.720000000029
5002,625.8900000000349
5003,582.3400000000302
5004,311.6300000000167
5005,431.3100000000257
5006,460.11000000003077
5007,663.0700000000382
5008,327.3800000000194
5009,582.4500000000343
5010,581.9500000000311
5011,513.4900000000325
5012,592.1400000000307
5013,430.47000000002237
5014,560.0200000000358
5015,589.4100000000329
5016,491.95000000002216
5017,556.8500000000386
5018,531.5700000000245
5019,393.17000000002616
5020,548.9400000000279
5021,431.03000000002515
5022,653.7000000000364
5023,510.79000000003
5024,533.2100000000266
5025,530.1100000000314
5026,633.1600000000377
5027,604.5000000000352
5028,456.1300000000255
5029,561.8100000000242
5030,536.1700000000252
5031,493.390000000035
5032,489.6300000000329
5033,371.7100000000152
5034,474.37000000003013
5035,433.90000000002715
5036,385.70000000002483
5037,543.3900000000281
5038,592.2800000000354
5039,484.53000000001765
5040,527.4900000000285
5041,505.06000000002643
5042,486.9500000000258
5043,356.30000000001553
5044,494.320000000023
5045,475.3500000000313
5046,488.98000000002514
5047,548.4100000000341
5048,325.94000000001904
5049,587.1100000000454
5050,385.950000000017
5051,522.6500000000277
5052,590.5500000000344
5053,628.9500000000428
5054,494.0000000000224
5055,478.97000000002464
5056,497.9600000000275
5057,504.4200000000329
5058,485.1800000000255
5059,509.74000000002684
5060,471.52000000002494
5061,454.75000000002353
5062,482.34000000002146
5063,536.6500000000286
5064,630.8300000000352
5065,499.36000000002383
5066,487.42000000002525
5067,456.870000000021
5068,553.6200000000277
5069,467.8200000000218
5070,650.230000000032
5071,529.2000000000284
5072,538.3900000000332
5073,537.0900000000329
5074,411.6600000000229
5075,417.56000000002945
5076,535.8000000000368
5077,466.1100000000278
5078,513.6400000000253
5079,456.0800000000187
5080,508.8300000000273
5081,557.7700000000344
5082,547.1800000000313
5083,412.9100000000253
5084,508.3800000000316
5085,488.17000000002764
5086,588.1600000000304
5087,487.87000000002405
5088,566.4900000000307
5089,646.0100000000367
5090,407.68000000002087
5091,525.8700000000321
5092,464.6100000000166
5093,568.1300000000305
5094,419.73000000001724
5095,571.6600000000335
5096,515.1200000000246
5097,658.1200000000431
5098,509.4100000000319
5099,569.5900000000288
5100,470.00000000002416
5101,506.12000000002945
5102,527.7700000000333
5103,478.35000000002873
5104,465.93000000002644
5105,583.1300000000349
5106,585.1000000000337
5107,514.1300000000231
5108,592.6400000000382
5109,453.1600000000297
5110,495.1000000000227
5111,448.8900000000291
5112,465.35000000002907
5113,468.8400000000264
5114,533.1100000000297
5115,594.0900000000296
5116,464.51000000002114
5117,551.7100000000327
5118,363.28000000002334
5119,544.5900000000316
5120,455.1500000000286
5121,500.630000000029
5122,452.35000000001975
5123,536.1700000000277
5124,486.77000000002954
5125,592.720000000034
5126,530.9900000000288
5127,381.5800000000282
5128,461.0400000000283
5129,565.7300000000324
5130,409.41000000003163
5131,486.84000000002663
5132,470.6600000000234
5133,422.3100000000197
5134,499.51000000002614
5135,500.53000000002896
5136,392.4700000000219
5137,517.4300000000321
5138,395.88000000001784
5139,519.730000000029
5140,501.13000000002455
5141,503.23000000003833
5142,642.800000000042
5143,545.6800000000384
5144,503.7600000000348
5145,455.6300000000197
5146,499.9400000000229
5147,519.7700000000307
5148,434.80000000002906
5149,530.8900000000285
5150,451.900000000024
5151,501.36000000002866
5152,593.7900000000271
5153,431.29000000002685
5154,451.2400000000392
5155,476.2900000000283
5156,678.2800000000389
5157,427.2900000000296
5158,600.0100000000311
5159,548.4600000000306
5160,585.8500000000374
5161,451.8000000000231
5162,583.4000000000414
5163,513.81000000003
5164,495.5400000000173
5165,441.060000000016
5166,497.2200000000225
5167,566.2300000000328
5168,384.14000000002636
5169,482.43000000002786
5170,382.430000000024
5171,570.7900000000345
5172,493.01000000001767
5173,471.25000000002905
5174,642.1900000000339
5175,474.23000000003054
5176,631.9400000000398
5177,429.72000000002384
5178,573.8700000000322
5179,520.9800000000298
5180,437.80000000001985
5181,445.51000000002864
5182,516.6400000000282
5183,538.9100000000238
5184,567.7700000000308
5185,479.2400000000303
5186,403.0600000000266
5187,564.4800000000364
5188,550.8200000000303
5189,389.23000000002236
5190,501.7400000000241
5191,511.7300000000272
5192,511.1500000000359
5193,381.19000000002796
5194,501.31000000002075
5195,336.5000000000147
5196,504.240000000028
5197,506.9200000000317
5198,623.9100000000352
5199,496.7800000000344
5200,552.0900000000325
5201,631.2200000000443
5202,527.9800000000379
5203,442.5500000000291
5204,484.15000000003033
5205,588.1600000000334
5206,443.78000000002515
5207,513.1500000000325
5208,541.0000000000324
5209,505.72000000002583
5210,380.58000000002664
5211,562.9600000000366
5212,384.6100000000152
5213,435.9400000000266
5214,537.8000000000238
5215,469.0700000000268
5216,507.32000000003006
5217,501.4400000000244
5218,448.9200000000184
5219,487.35000000002134
5220,630.7200000000372
5221,526.7500000000376
5222,518.8200000000315
5223,540.6900000000371
5224,455.63000000002876
5225,441.30000000001945
5226,532.6800000000254
5227,502.0200000000284
5228,504.67000000003316
5229,510.6900000000312
5230,481.5300000000287
5231,418.46000000001914
5232,611.250000000029
5233,531.2800000000268
5234,335.5600000000161
5235,450.3200000000356
5236,489.08000000002363
5237,467.8700000000222
5238,467.5200000000248
5239,466.4200000000268
5240,444.05000000003105
5241,482.58000000002625
5242,403.08000000002636
5243,537.9100000000284
5244,563.1300000000363
5245,480.9700000000253
5246,552.9100000000363
5247,540.1500000000311
5248,650.610000000036
5249,679.6600000000363
5250,507.4200000000303
5251,346.24000000002684
5252,541.3900000000323
5253,484.42000000002025
5254,579.0100000000291
5255,415.2600000000196
5256,413.51000000002733
5257,438.8800000000256
5258,398.10000000002753
5259,483.07000000001915
5260,557.9400000000368
5261,524.7000000000309
5262,514.8600000000257
5263,483.76000000002756
5264,471.58000000002
5265,541.5900000000381
5266,526.5400000000278
5267,536.5000000000296
5268,471.56000000002103
5269,518.4300000000208
5270,561.1500000000294
5271,332.59000000001765
5272,593.3700000000256
5273,525.2600000000238
5274,495.16000000003015
5275,479.32000000002154
5276,492.3700000000296
5277,578.1700000000396
5278,423.7000000000164
5279,374.17000000001406
5280,564.9600000000265
5281,458.6600000000292
5282,523.6400000000336
5283,420.6500000000238
5284,572.3000000000267
5285,608.0200000000389
5286,652.150000000035
5287,520.3700000000297
5288,566.1800000000361
5289,358.66000000002487
5290,597.9900000000296
5291,434.36000000001906
5292,542.3500000000237
5293,688.1400000000365
5294,507.23000000002867
5295,401.3600000000242
5296,383.62000000002797
5297,444.4600000000194
5298,340.93000000002604
5299,469.13000000001813
5300,417.8000000000252
5301,510.8600000000308
5302,565.450000000039
5303,698.2000000000334
5304,493.7200000000257
5305,440.3900000000255
5306,439.4700000000258
5307,618.4200000000426
5308,565.0400000000284
5309,466.28000000002436
5310,564.9900000000332
5311,397.6900000000207
5312,539.5900000000262
5313,591.4200000000366
5314,590.8600000000386
5315,573.1600000000298
5316,468.8000000000229
5317,578.1900000000359
5318,421.86000000003213
5319,398.3300000000242
5320,582.1100000000291
5321,535.5800000000223
5322,335.0400000000163
5323,603.6400000000328
5324,553.8200000000338
5325,629.8100000000398
5326,474.5600000000223
5327,595.5600000000314
5328,418.7100000000263
5329,586.7700000000401
5330,572.1400000000378
5331,561.1400000000302
5332,423.6600000000186
5333,408.9400000000226
5334,477.45000000002307
5335,541.870000000029
5336,567.9400000000286
5337,396.5700000000192
5338,525.5100000000261
5339,376.4700000000262
5340,354.4500000000144
5341,550.8700000000306
5342,407.7800000000227
5343,505.27000000002846
5344,535.0400000000368
5345,356.49000000002036
5346,564.360000000041
5347,548.6500000000339
5348,548.5800000000291
5349,550.4400000000319
5350,514.1700000000222
5351,604.8200000000438
5352,598.6500000000301
5353,479.9200000000258
5354,459.5000000000188
5355,627.4000000000442
5356,564.9300000000379
5357,548.600000000034
5358,614.7200000000399
5359,504.9600000000338
5360,498.1500000000268
5361,488.14000000002636
5362,606.1900000000363
5363,422.6700000000221
5364,502.42000000002827
5365,516.1100000000299
5366,499.1900000000323
5367,509.05000000002065
5368,629.0300000000434
5369,542.4000000000293
5370,556.3500000000294
5371,570.2200000000288
5372,547.1000000000298
5373,491.2900000000233
5374,689.8500000000399
5375,531.7300000000265
5376,530.8300000000214
5377,395.50000000001893
5378,536.1900000000334
5379,405.82000000002625
5380,474.93000000003167
5381,492.57000000002444
5382,379.070000000016
5383,604.6500000000423
5384,456.18000000002297
5385,394.51000000001636
5386,546.7300000000304
5387,492.5400000000216
5388,488.5400000000207
5389,504.62000000003775
5390,486.26000000002585
5391,594.6000000000387
5392,479.41000000003015
5393,574.5900000000353
5394,545.6600000000174
5395,561.2100000000332
5396,365.5500000000159
5397,550.8600000000307
5398,552.740000000034
5399,554.0600000000253
5400,559.6800000000338
5401,422.3100000000257
5402,464.34000000002237
5403,537.9600000000323
5404,499.63000000002154
5405,457.16000000001947
5406,474.1600000000242
5407,559.5200000000339
5408,227.73000000000962
5409,504.35000000003015
5410,430.7800000000234
5411,509.93000000002814
5412,470.2700000000255
5413,460.4700000000283
5414,388.13000000002205
5415,526.4700000000236
5416,469.5700000000198
5417,552.0700000000335
5418,497.18000000002814
5419,528.330000000029
5420,616.810000000045
5421,505.55000000002735
5422,505.17000000002486
5423,552.6300000000346
5424,505.6100000000396
5425,576.0300000000321
5426,556.3400000000302
5427,500.9900000000203
5428,444.8200000000224
5429,466.3500000000268
5430,563.790000000032
5431,498.8400000000292
5432,543.0600000000355
5433,569.850000000038
5434,506.79000000002804
5435,530.5200000000391
5436,337.80000000002127
5437,476.89000000002443
5438,395.6600000000243
5439,466.6600000000286
5440,552.3900000000287
5441,582.5000000000399
5442,535.6300000000303
5443,523.3700000000299
5444,436.19000000002916
5445,603.5100000000366
5446,644.5600000000366
5447,576.5200000000342
5448,544.3900000000285
5449,515.260000000022
5450,498.18000000002564
5451,592.6000000000329
5452,512.2500000000288
5453,478.5300000000264
5454,520.4900000000312
5455,513.870000000029
5456,382.6600000000197
5457,330.53000000002424
5458,489.68000000002166
5459,395.82000000001705
5460,402.7800000000203
5461,472.7300000000178
5462,327.9700000000295
5463,606.3700000000384
5464,485.6400000000277
5465,533.2000000000301
5466,487.670000000029
5467,498.5200000000241
5468,435.0900000000211
5469,490.21000000003085
5470,469.1500000000262
5471,407.4900000000233
5472,513.8900000000319
5473,381.6700000000283
5474,584.1400000000367
5475,351.66000000002487
5476,425.75000000003166
5477,510.0700000000385
5478,611.5300000000393
5479,526.4500000000279
5480,610.5200000000375
5481,458.6700000000296
5482,411.2300000000203
5483,377.21000000002203
5484,521.9100000000338
5485,534.7800000000288
5486,493.76000000002654
5487,466.59000000002123
5488,506.7500000000251
5489,549.5800000000298
5490,455.63000000002165
5491,535.2100000000289
5492,461.50000000002916
5493,567.1000000000316
5494,571.270000000037
5495,451.78000000003044
5496,538.3200000000365
5497,470.22000000002095
5498,382.13000000002376
5499,448.58000000002414
5500,552.2500000000367
5501,259.830000000027
5502,338.18000000001393
5503,340.6300000000135
5504,363.67000000001946
5505,520.4600000000241
5506,503.91000000003305
5507,515.0300000000212
5508,547.7300000000251
5509,458.1800000000269
5510,536.2400000000242
5511,527.1800000000346
5512,512.6500000000266
5513,478.70000000002193
5514,406.9600000000166
5515,401.2900000000204
5516,391.4100000000287
5517,407.05000000002934
5518,463.81000000003127
5519,438.95000000003273
5520,408.43000000002456
5521,522.9100000000267
5522,491.0100000000239
5523,402.11000000002946
5524,459.9200000000181
5525,551.0300000000307
5526,477.88000000003115
5527,402.9100000000181
5528,396.2800000000243
5529,590.8900000000347
5530,533.4100000000343
5531,473.54000000002935
5532,616.61000000003
5533,585.4000000000307
5534,484.13000000001836
5535,469.4900000000309
5536,392.1700000000287
5537,421.17000000003145
5538,519.8100000000356
5539,481.1500000000285
5540,486.4600000000314
5541,636.6800000000328
5542,596.3900000000348
5543,549.8100000000284
5544,577.6600000000416
5545,550.5500000000281
5546,626.2800000000273
5547,559.6900000000295
5548,546.7600000000272
5549,453.98000000003515
5550,497.17000000002724
5551,515.750000000026
5552,612.820000000033
5553,468.61000000002144
5554,530.9400000000308
5555,631.2500000000273
5556,368.29000000002685
5557,615.7900000000317
5558,660.3000000000349
5559,737.1100000000384
5560,508.58000000002767
5561,455.3900000000144
5562,467.5300000000212
5563,516.1600000000291
5564,492.0900000000224
5565,335.81000000002086
5566,439.0200000000125
5567,540.3500000000307
5568,525.0000000000277
5569,499.6400000000306
5570,632.3300000000306
5571,406.62000000001905
5572,452.5200000000225
5573,522.6100000000376
5574,560.8000000000277
5575,564.8700000000285
5576,489.75000000002194
5577,537.2600000000265
5578,515.8500000000198
5579,591.7500000000342
5580,550.8300000000396
5581,465.30000000002445
5582,450.30000000003093
5583,425.3200000000324
5584,579.420000000039
5585,513.8100000000281
5586,583.4600000000371
5587,430.2500000000237
5588,399.1200000000296
5589,468.1800000000244
5590,537.5200000000291
5591,502.9500000000388
5592,457.6900000000265
5593,478.7700000000272
5594,480.70000000002386
5595,475.2200000000264
5596,452.81000000002086
5597,534.7700000000393
5598,592.5200000000272
5599,570.770000000026
5600,353.62000000002644
5601,530.8200000000274
5602,548.9300000000349
5603,500.6400000000305
5604,544.5700000000317
5605,578.3500000000331
5606,527.97000000003
5607,339.41000000001964
5608,383.7300000000312
5609,496.32000000002284
5610,576.4400000000361
5611,480.7100000000246
5612,700.0000000000479
5613,587.6900000000305
5614,481.3800000000264
5615,437.22000000002356
5616,496.76000000002995
5617,477.90000000002703
5618,488.33000000002727
5619,497.68000000002894
5620,542.6700000000304
5621,477.42000000002685
5622,377.5700000000149
5623,482.0000000000294
5624,444.60000000002856
5625,533.6800000000287
5626,449.30000000003326
5627,547.1700000000319
5628,572.7900000000392
5629,451.3000000000218
5630,421.1300000000266
5631,466.1000000000275
5632,430.4600000000219
5633,618.6300000000386
5634,405.40000000003283
5635,530.0400000000334
5636,497.8300000000284
5637,682.2800000000373
5638,539.9500000000297
5639,440.9100000000257
5640,528.8800000000307
5641,398.0100000000231
5642,445.4000000000205
5643,303.040000000011
5644,472.6700000000236
5645,420.97000000002475
5646,527.010000000027
5647,593.7000000000351
5648,451.37000000002314
5649,523.7500000000301
5650,427.4600000000237
5651,596.410000000043
5652,446.650000000026
5653,542.5900000000353
5654,365.8900000000235
5655,578.8300000000382
5656,533.9900000000338
5657,477.35000000002765
5658,423.96000000002726
5659,605.6300000000368
5660,510.7900000000251
5661,437.75000000002643
5662,496.2200000000276
5663,542.9400000000269
5664,365.880000000017
5665,403.98000000002384
5666,370.53000000001686
5667,468.3900000000275
5668,548.1500000000316
5669,539.0600000000356
5670,557.1100000000307
5671,532.4100000000325
5672,522.2800000000298
5673,494.59000000002266
5674,451.500000000027
5675,518.9500000000263
5676,387.5400000000228
5677,487.98000000003003
5678,666.9100000000357
5679,549.5700000000294
5680,538.9100000000318
5681,397.7100000000277
5682,434.48000000002776
5683,558.7100000000332
5684,568.1300000000325
5685,520.1300000000375
5686,406.6800000000272
5687,528.5900000000362
5688,364.87000000001785
5689,504.760000000025
5690,552.1500000000348
5691,390.47000000002447
5692,422.21000000002283
5693,413.1200000000258
5694,496.56000000002393
5695,544.1100000000255
5696,519.4000000000317
5697,610.5200000000328
5698,474.53000000002186
5699,438.1000000000246
5700,585.0200000000349
5701,640.2500000000388
5702,519.5500000000292
5703,593.8400000000346
5704,535.920000000025
5705,544.1000000000403
5706,596.7300000000287
5707,509.3800000000265
5708,584.4900000000309
5709,594.9000000000343
5710,533.6000000000295
5711,525.6000000000396
5712,361.08000000002016
5713,615.990000000035
5714,527.3300000000183
5715,528.4100000000308
5716,443.7700000000289
5717,549.630000000026
5718,555.4100000000343
5719,480.3300000000159
5720,547.9700000000266
5721,585.8700000000296
5722,443.1500000000264
5723,575.9400000000265
5724,627.1200000000399
5725,535.3200000000237
5726,476.8400000000274
5727,586.0200000000407
5728,502.5900000000347
5729,584.3200000000369
5730,487.08000000002414
5731,484.2100000000273
5732,508.3800000000293
5733,539.65000000003
5734,461.9600000000252
5735,478.51000000002693
5736,617.6600000000403
5737,597.2300000000367
5738,587.7400000000282
5739,551.2400000000277
5740,674.3300000000299
5741,511.9700000000273
5742,479.5100000000285
5743,470.04000000003145
5744,616.5800000000302
