Episode,TotalReward,MovingAvgReward,EpisodeLength,Loss,MeanQ,Epsilon,ExplorationRate
8237,458.4900000000218,516.347100000027,3002,0.4298572540283203,20.27178955078125,0.1,0.25
8238,531.4600000000253,515.866300000027,3285,0.6284688115119934,18.5732364654541,0.1,0.125
8239,480.31000000003,516.3164000000271,3905,0.7130992412567139,20.87466049194336,0.1,0.125
8240,497.8900000000232,514.945400000027,3567,0.8966045379638672,16.410778045654297,0.1,0.0
8241,538.3700000000284,514.2084000000269,3624,0.7850738763809204,17.9571475982666,0.1,0.125
8242,535.9500000000301,514.027600000027,3676,0.5210108757019043,16.077835083007812,0.1,0.125
8243,467.4100000000273,513.484600000027,3605,0.19520308077335358,13.766104698181152,0.1,0.0
8244,593.9500000000376,513.096700000027,4431,0.2784111201763153,18.828901290893555,0.1,0.0
8245,708.170000000041,513.2500000000272,4799,0.5775418281555176,12.98891544342041,0.1,0.0
8246,436.6800000000256,513.7425000000271,3613,1.0311520099639893,15.363046646118164,0.1,0.125
8247,452.6100000000171,512.243400000027,3135,1.6392903327941895,18.537155151367188,0.1,0.125
8248,478.9800000000281,511.13990000002684,3733,0.9802869558334351,17.1976318359375,0.1,0.0
8249,602.7900000000353,510.6279000000267,4317,0.3588668406009674,19.390207290649414,0.1,0.0
8250,549.5600000000327,510.1721000000268,3865,0.7323348522186279,10.913769721984863,0.1,0.25
8251,471.2200000000266,511.1831000000269,3449,0.2052396833896637,14.88184928894043,0.1,0.125
8252,480.0300000000302,511.67050000002695,3878,0.45401114225387573,17.08732032775879,0.1,0.125
8253,529.530000000028,511.81910000002694,3443,0.5625514984130859,22.990882873535156,0.1,0.0
8254,415.1500000000241,512.313500000027,3251,0.6509371995925903,22.450618743896484,0.1,0.0
8255,539.490000000026,510.73770000002696,3422,1.1239389181137085,19.293476104736328,0.1,0.25
8256,405.74000000002815,510.4671000000269,3657,0.7345222234725952,16.612197875976562,0.1,0.125
8257,462.76000000002796,508.605000000027,3795,1.113037347793579,22.081459045410156,0.1,0.125
8258,389.5900000000117,507.218700000027,2392,0.1446295976638794,23.68246078491211,0.1,0.25
8259,512.7500000000236,505.5992000000268,3906,0.8512965440750122,13.887393951416016,0.1,0.25
8260,538.340000000028,506.4081000000268,3532,0.7131146192550659,18.828853607177734,0.1,0.125
8261,529.1600000000288,505.16230000002673,3805,0.2778340280056,18.62841033935547,0.1,0.25
8262,617.0000000000358,505.47050000002673,4571,0.41682562232017517,20.34847640991211,0.1,0.25
8263,422.43000000001877,505.69620000002664,3158,0.5488994121551514,20.135997772216797,0.1,0.0
8264,487.640000000034,504.17580000002664,4462,1.2550921440124512,15.806591033935547,0.1,0.125
8265,530.820000000029,503.38050000002664,3754,0.8354833126068115,23.716903686523438,0.1,0.125
8266,576.2700000000345,502.6120000000267,4199,0.7941569089889526,27.703227996826172,0.1,0.0
8267,403.48000000002355,503.27830000002666,3258,0.5293881297111511,17.29242706298828,0.1,0.0
8268,368.5700000000189,502.27740000002655,2789,0.3498213291168213,12.354509353637695,0.1,0.125
8269,511.85000000002753,500.24130000002646,3596,0.2150351107120514,18.64961814880371,0.1,0.0
8270,628.3400000000391,499.7283000000264,4672,0.5100723505020142,20.210725784301758,0.1,0.0
8271,467.7000000000254,500.14180000002665,3416,0.20496293902397156,25.709274291992188,0.1,0.25
8272,528.2300000000224,500.3026000000266,2968,0.3859129846096039,24.400968551635742,0.1,0.0
8273,528.1000000000379,500.1687000000265,4676,0.3695789575576782,13.081926345825195,0.1,0.0
8274,536.020000000036,500.6554000000267,4634,0.3974856734275818,21.30992889404297,0.1,0.0
8275,511.41000000003146,500.7738000000268,3895,0.2542315125465393,17.011505126953125,0.1,0.125
8276,616.2300000000345,500.42720000002686,4443,0.8261191844940186,16.99263572692871,0.1,0.25
8277,485.6500000000274,501.5915000000269,3621,0.6272737383842468,19.87115478515625,0.1,0.25
8278,535.130000000024,500.26490000002696,3338,0.8160532712936401,22.919448852539062,0.1,0.125
8279,464.2900000000287,499.947200000027,3887,0.7721594572067261,18.480106353759766,0.1,0.0
8280,627.4600000000368,498.47410000002697,4470,0.9188538193702698,26.153156280517578,0.1,0.125
8281,538.6600000000285,499.415500000027,3715,0.7270440459251404,15.281728744506836,0.1,0.25
8282,450.1700000000154,499.592700000027,2904,0.49371352791786194,23.04977798461914,0.1,0.125
8283,378.24000000003247,499.5225000000269,4247,1.012929081916809,19.905723571777344,0.1,0.0
8284,516.3100000000278,498.433600000027,3405,0.4731159210205078,14.30418872833252,0.1,0.0
8285,507.1500000000307,498.99310000002697,3731,1.4922071695327759,20.8922119140625,0.1,0.0
8286,499.7700000000245,499.55400000002703,3304,0.2735915780067444,19.886411666870117,0.1,0.0
8287,550.5900000000324,499.9910000000271,3967,22.593711853027344,20.425737380981445,0.1,0.0
8288,554.2600000000288,499.88910000002716,3565,1.9286081790924072,24.2949161529541,0.1,0.0
8289,488.08000000002596,500.3523000000272,3588,1.0385782718658447,18.523841857910156,0.1,0.0
8290,550.9600000000297,499.4347000000271,3895,0.5338441133499146,14.256551742553711,0.1,0.125
8291,536.1000000000296,499.56360000002707,3701,0.2699260711669922,21.24843978881836,0.1,0.125
8292,498.36000000002673,499.4265000000271,3550,0.381015419960022,25.501949310302734,0.1,0.0
8293,416.05000000002246,499.25290000002724,3891,1.588073968887329,17.872920989990234,0.1,0.25
8294,450.4400000000205,497.9338000000272,3532,0.2431546449661255,25.486743927001953,0.1,0.125
8295,518.8200000000348,498.3708000000271,4219,0.3285353481769562,24.16996955871582,0.1,0.125
8296,540.0700000000357,498.84780000002735,4329,0.49102023243904114,20.04077911376953,0.1,0.125
8297,424.3700000000256,499.99720000002765,3409,0.6451036930084229,26.170269012451172,0.1,0.125
8298,414.22000000002504,499.6521000000276,3354,0.5135049223899841,11.823265075683594,0.1,0.0
8299,508.74000000003196,500.85330000002773,4007,0.6210834383964539,24.00177001953125,0.1,0.0
8300,432.35000000001696,501.56370000002784,3086,1.222010612487793,27.096149444580078,0.1,0.0
8301,426.47000000002436,499.7152000000278,3919,0.4159032106399536,20.66386604309082,0.1,0.125
8302,546.6100000000264,499.9264000000278,3435,0.27117854356765747,30.352455139160156,0.1,0.375
8303,595.1800000000281,499.9318000000278,4173,0.433032751083374,16.359146118164062,0.1,0.125
8304,513.0600000000276,499.54020000002777,3465,0.24778980016708374,16.948022842407227,0.1,0.0
8305,323.75000000001216,499.6862000000277,2341,0.2896934747695923,16.45604133605957,0.1,0.125
8306,460.050000000026,497.18600000002766,3581,0.6229606866836548,18.545751571655273,0.1,0.125
8307,372.50000000001535,497.2814000000276,2641,0.4577884078025818,24.707015991210938,0.1,0.0
8308,524.4500000000351,494.81260000002754,4341,1.0081923007965088,16.022964477539062,0.1,0.0
8309,520.040000000027,495.4081000000276,3797,0.5159735679626465,21.2376651763916,0.1,0.0
8310,549.8100000000347,494.9633000000276,4280,20.48932647705078,19.92503547668457,0.1,0.125
8311,544.5700000000277,495.35920000002756,3344,0.7230969667434692,23.97595977783203,0.1,0.0
8312,454.3300000000238,495.3009000000275,3248,0.44750842452049255,14.165531158447266,0.1,0.0
8313,514.0700000000271,494.4191000000275,3544,1.125992774963379,22.129077911376953,0.1,0.25
8314,585.8300000000391,493.7443000000274,4603,2.5113444328308105,20.851367950439453,0.1,0.0
8315,499.40000000003386,494.6697000000275,4301,1.2247358560562134,18.851070404052734,0.1,0.0
8316,417.69000000002154,494.4460000000275,3422,0.3067534565925598,17.923311233520508,0.1,0.0
8317,559.550000000035,493.06300000002756,4131,0.4992145299911499,18.150930404663086,0.1,0.0
8318,438.6600000000211,493.13720000002746,3335,0.6772662401199341,17.83035659790039,0.1,0.0
8319,490.4700000000291,492.4416000000274,3674,1.0730797052383423,19.287506103515625,0.1,0.125
8320,474.61000000002576,492.22260000002746,3440,0.7524123787879944,17.023412704467773,0.1,0.0
8321,424.6700000000317,491.9850000000274,4124,0.33476218581199646,18.30657386779785,0.1,0.125
8322,643.0900000000378,492.04510000002745,4512,1.1946935653686523,26.937137603759766,0.1,0.25
8323,411.4000000000233,494.14250000002767,3186,0.3114491105079651,28.437089920043945,0.1,0.125
8324,552.8800000000408,493.93350000002755,4528,0.7403130531311035,22.11240577697754,0.1,0.0
8325,534.7100000000344,493.58110000002773,4160,0.25408315658569336,14.24753189086914,0.1,0.125
8326,543.6100000000367,494.57030000002777,4640,0.22062399983406067,13.671321868896484,0.1,0.5
8327,515.4500000000282,496.62940000002794,4361,0.32117408514022827,15.982677459716797,0.1,0.25
8328,489.7800000000286,497.62650000002793,3918,0.48963722586631775,17.339143753051758,0.1,0.125
8329,587.9700000000331,497.713600000028,3999,2.9489331245422363,21.74622344970703,0.1,0.125
8330,475.68000000003053,498.85240000002807,3908,0.2959509491920471,22.975210189819336,0.1,0.375
8331,554.7600000000359,499.43430000002814,4340,0.39882349967956543,17.052486419677734,0.1,0.0
8332,551.6800000000325,501.26210000002834,3868,0.28827452659606934,17.361976623535156,0.1,0.25
8333,451.9000000000259,502.1344000000284,3431,0.24713531136512756,13.810636520385742,0.1,0.25
8334,452.8900000000253,502.4047000000284,3327,1.280893325805664,18.544830322265625,0.1,0.125
8335,405.1400000000247,502.0054000000284,3342,0.8745845556259155,21.52528953552246,0.1,0.125
8336,504.5000000000308,501.30010000002835,3806,1.3705955743789673,11.3658447265625,0.1,0.125
8337,596.600000000031,501.3792000000283,4021,0.2539248466491699,15.35356616973877,0.1,0.0
8338,535.5200000000355,502.76030000002845,4354,0.6961639523506165,15.375106811523438,0.1,0.0
8339,591.4100000000315,502.8009000000285,3740,0.8901772499084473,19.596485137939453,0.1,0.125
8340,495.24000000002485,503.91190000002854,3742,0.6100896596908569,14.032754898071289,0.1,0.0
8341,497.3100000000354,503.8854000000286,4565,0.7166301608085632,12.727252960205078,0.1,0.0
8342,544.9300000000318,503.4748000000287,3778,0.5080304145812988,15.036103248596191,0.1,0.0
8343,584.3000000000342,503.56460000002863,4116,0.5802888870239258,17.66586685180664,0.1,0.0
8344,445.8100000000262,504.7335000000288,3630,1.1753473281860352,17.703250885009766,0.1,0.375
8345,502.5600000000346,503.2521000000286,4430,0.4472265839576721,13.173196792602539,0.1,0.125
8346,615.2800000000332,501.19600000002856,3853,0.31872761249542236,16.397876739501953,0.1,0.0
8347,528.3900000000334,502.9820000000286,4207,0.20652168989181519,18.91640281677246,0.1,0.0
8348,549.8100000000209,503.7398000000288,3355,1.0473449230194092,27.78924560546875,0.1,0.125
8349,550.1400000000242,504.4481000000288,3182,0.9135925769805908,30.239849090576172,0.1,0.25
8350,476.3200000000239,503.9216000000286,3174,1.1034303903579712,16.986827850341797,0.1,0.0
8351,481.13000000003063,503.1892000000285,3908,0.6107648611068726,19.9379825592041,0.1,0.0
8352,508.61000000003287,503.2883000000285,4140,1.6033815145492554,12.066104888916016,0.1,0.0
8353,436.08000000002164,503.5741000000286,3363,0.7722035646438599,16.171722412109375,0.1,0.0
8354,369.5900000000148,502.6396000000285,2602,0.4291553795337677,21.37186050415039,0.1,0.125
8355,623.2400000000317,502.18400000002845,3707,0.29900506138801575,27.309267044067383,0.1,0.25
8356,470.4800000000289,503.0215000000286,3768,0.5595152974128723,17.551921844482422,0.1,0.0
8357,587.0700000000334,503.6689000000286,4094,0.26383137702941895,17.285667419433594,0.1,0.125
8358,547.0800000000376,504.9120000000287,4533,1.2780475616455078,17.307876586914062,0.1,0.25
8359,539.6600000000349,506.4869000000289,4345,0.38301223516464233,20.929750442504883,0.1,0.125
8360,506.0800000000222,506.756000000029,2958,0.43137431144714355,23.249069213867188,0.1,0.125
8361,537.0500000000264,506.43340000002894,3356,1.3283400535583496,13.490242004394531,0.1,0.25
8362,425.30000000002593,506.51230000002886,3356,0.6061983108520508,17.55510711669922,0.1,0.25
8363,547.6200000000302,504.5953000000287,3679,0.6661363840103149,23.808731079101562,0.1,0.0
8364,463.9300000000293,505.8472000000288,3873,0.25529032945632935,18.69533920288086,0.1,0.125
8365,618.2500000000397,505.61010000002875,4616,0.8333370089530945,11.17274284362793,0.1,0.0
8366,531.9200000000308,506.4844000000289,3714,0.27298635244369507,14.31590461730957,0.1,0.125
8367,400.8700000000171,506.04090000002884,2929,0.3389008641242981,18.287012100219727,0.1,0.0
8368,485.3500000000227,506.01480000002886,3111,0.3834397494792938,20.077987670898438,0.1,0.0
8369,513.9800000000231,507.18260000002874,3853,0.19107957184314728,20.59117317199707,0.1,0.25
8370,532.5000000000338,507.2039000000288,4211,0.8879299759864807,21.970287322998047,0.1,0.375
8371,422.01000000002244,506.24550000002887,3075,0.5628663301467896,23.34213638305664,0.1,0.125
8372,573.5400000000344,505.7886000000288,4257,0.34883618354797363,17.425142288208008,0.1,0.0
8373,358.9900000000151,506.241700000029,2687,0.4809533357620239,14.98237133026123,0.1,0.0
8374,437.79000000002173,504.5506000000286,3447,0.4318314790725708,20.01238250732422,0.1,0.125
8375,529.1400000000327,503.56830000002856,4057,0.276433527469635,14.834224700927734,0.1,0.0
8376,603.0400000000292,503.7456000000285,3672,2.5166397094726562,20.30491828918457,0.1,0.0
8377,541.0700000000343,503.6137000000285,4144,0.514824628829956,21.773422241210938,0.1,0.25
8378,553.6000000000357,504.1679000000286,4431,0.9079247713088989,23.108139038085938,0.1,0.25
8379,516.9500000000426,504.3526000000287,5126,0.4969388246536255,16.897293090820312,0.1,0.125
8380,550.6600000000324,504.8792000000288,3835,13.8697509765625,14.797592163085938,0.1,0.0
8381,494.1400000000277,504.11120000002876,3532,1.1224898099899292,19.92469024658203,0.1,0.125
8382,523.2600000000267,503.6660000000288,3390,8.486444473266602,26.193038940429688,0.1,0.0
8383,557.4100000000282,504.39690000002884,3670,0.2865939736366272,11.171585083007812,0.1,0.125
8384,677.7400000000379,506.1886000000288,4482,0.2786228060722351,17.535078048706055,0.1,0.125
8385,603.5300000000406,507.80290000002884,4803,0.6222558617591858,21.747529983520508,0.1,0.0
8386,562.4900000000385,508.766700000029,4672,0.5621860027313232,21.257234573364258,0.1,0.125
8387,477.6100000000186,509.3939000000292,3075,0.5194055438041687,20.750511169433594,0.1,0.0
8388,582.7200000000327,508.664100000029,3874,0.8100878000259399,23.065418243408203,0.1,0.125
8389,531.1700000000337,508.9487000000291,4349,0.6497032642364502,16.425151824951172,0.1,0.125
8390,573.4700000000354,509.3796000000291,4319,0.34840109944343567,18.874473571777344,0.1,0.125
8391,565.5500000000308,509.60470000002914,3731,0.9613885283470154,17.567676544189453,0.1,0.25
8392,525.2600000000251,509.8992000000292,3245,0.34052619338035583,11.32852554321289,0.1,0.0
8393,520.100000000035,510.1682000000292,4301,1.2250194549560547,11.874068260192871,0.1,0.125
8394,544.900000000037,511.2087000000293,4471,0.24168285727500916,14.395606994628906,0.1,0.0
8395,605.0600000000367,512.1533000000295,4295,1.0335637331008911,16.041561126708984,0.1,0.125
8396,469.19000000003075,513.0157000000295,3912,0.29567500948905945,19.558034896850586,0.1,0.25
8397,502.81000000002587,512.3069000000295,3230,0.37684714794158936,24.758163452148438,0.1,0.0
8398,478.08000000003165,513.0913000000295,4158,0.4770694673061371,14.760828018188477,0.1,0.0
8399,585.6300000000373,513.7299000000295,4493,0.3139374852180481,20.33160400390625,0.1,0.125
8400,424.5500000000249,514.4988000000296,3586,0.8828181028366089,10.783537864685059,0.1,0.0
8401,482.7900000000266,514.4208000000297,3357,0.6998482942581177,12.94205093383789,0.1,0.0
8402,473.35000000001713,514.9840000000296,2986,0.5596898198127747,17.484130859375,0.1,0.125
8403,589.3400000000277,514.2514000000297,3572,0.4997861981391907,27.02067756652832,0.1,0.375
8404,472.5400000000275,514.1930000000297,3822,0.766864001750946,17.898780822753906,0.1,0.25
8405,487.8100000000274,513.7878000000296,3465,0.7716199159622192,19.337799072265625,0.1,0.0
8406,409.9300000000225,515.4284000000297,3073,0.4619557857513428,15.967235565185547,0.1,0.0
8407,465.59000000001373,514.9272000000296,2487,9.636244773864746,16.918811798095703,0.1,0.0
8408,500.27000000002374,515.8581000000297,3149,1.051634430885315,14.852923393249512,0.1,0.25
8409,550.2900000000352,515.6163000000295,4182,0.23004764318466187,18.701427459716797,0.1,0.125
8410,415.38000000002774,515.9188000000297,3633,0.5079656839370728,14.991601943969727,0.1,0.0
8411,549.850000000038,514.5745000000296,4661,0.21394427120685577,17.607887268066406,0.1,0.25
8412,554.2800000000395,514.6273000000297,4713,0.2592536509037018,23.29155731201172,0.1,0.125
8413,524.6800000000363,515.6268000000298,4578,0.5110835433006287,24.050199508666992,0.1,0.0
8414,507.41000000003123,515.7329000000299,3930,0.28954818844795227,15.175588607788086,0.1,0.25
8415,540.5100000000323,514.9487000000298,3960,0.9480600357055664,20.178613662719727,0.1,0.0
8416,455.0900000000254,515.3598000000298,3607,0.7257977724075317,15.853543281555176,0.1,0.0
8417,439.56000000001603,515.7338000000299,2860,0.8202793002128601,15.752305030822754,0.1,0.0
8418,462.520000000033,514.5339000000297,4344,0.3362976908683777,19.850467681884766,0.1,0.5
8419,397.3600000000294,514.7725000000298,3885,0.33459004759788513,8.695579528808594,0.1,0.0
8420,444.9200000000266,513.8414000000298,3469,0.19806814193725586,11.883625030517578,0.1,0.125
8421,563.5300000000364,513.5445000000299,4233,0.8165367841720581,20.132293701171875,0.1,0.0
8422,401.80000000002565,514.9331000000299,3416,0.41221120953559875,27.704853057861328,0.1,0.0
8423,506.8000000000269,512.5202000000297,3661,0.35684508085250854,22.35165023803711,0.1,0.0
8424,555.9400000000362,513.4742000000298,3932,0.7758824229240417,12.956358909606934,0.1,0.0
8425,549.6000000000369,513.5048000000296,4221,0.2280908077955246,14.071609497070312,0.1,0.0
8426,684.810000000039,513.6537000000297,4620,1.2519019842147827,15.011530876159668,0.1,0.0
8427,442.12000000002735,515.0657000000298,3729,0.41521304845809937,16.312580108642578,0.1,0.0
8428,508.62000000003513,514.3324000000298,4494,1.7627924680709839,17.191984176635742,0.1,0.0
8429,536.280000000036,514.5208000000298,4258,1.0960347652435303,20.56954574584961,0.1,0.375
8430,550.0700000000373,514.0039000000298,4569,0.8817979693412781,20.653396606445312,0.1,0.25
8431,579.5100000000365,514.7478000000298,4170,6.060840129852295,12.179267883300781,0.1,0.125
8432,527.6900000000369,514.9953000000298,4552,0.9833671450614929,15.974115371704102,0.1,0.0
8433,579.010000000033,514.75540000003,3915,0.39413565397262573,14.901273727416992,0.1,0.0
8434,532.8200000000425,516.0265000000301,4894,1.181527018547058,18.319177627563477,0.1,0.25
8435,529.8200000000336,516.8258000000302,4089,0.3696686923503876,22.916322708129883,0.1,0.0
8436,545.2700000000261,518.0726000000303,3324,0.4416635036468506,25.77921485900879,0.1,0.125
8437,578.8300000000286,518.4803000000303,4108,0.27935275435447693,17.643634796142578,0.1,0.0
8438,431.12000000002257,518.3026000000303,3144,0.6162242293357849,20.392513275146484,0.1,0.125
8439,608.3500000000369,517.2586000000302,4491,0.4726051092147827,19.04994010925293,0.1,0.125
8440,525.6800000000305,517.4280000000302,3873,0.3346724510192871,15.167062759399414,0.1,0.125
8441,604.2300000000358,517.7324000000302,4258,0.6995517015457153,17.86962890625,0.1,0.0
8442,384.2700000000281,518.8016000000301,3669,0.7280410528182983,18.95191192626953,0.1,0.25
8443,365.3800000000283,517.1950000000301,3798,0.31119808554649353,22.62296485900879,0.1,0.25
8444,579.7400000000334,515.00580000003,4187,1.0488930940628052,23.89515495300293,0.1,0.125
8445,486.45000000002926,516.3451000000301,3786,0.7651010751724243,18.781883239746094,0.1,0.125
8446,490.0200000000343,516.1840000000301,4194,0.4399232864379883,22.60250473022461,0.1,0.0
8447,441.8500000000304,514.9314000000301,3896,0.5015206933021545,20.354778289794922,0.1,0.125
8448,435.87000000002257,514.06600000003,3039,0.24705220758914948,15.324540138244629,0.1,0.0
8449,474.4400000000253,512.9266000000301,3337,1.2229938507080078,23.087974548339844,0.1,0.125
8450,511.7900000000315,512.1696000000301,4022,0.654582142829895,11.543766975402832,0.1,0.0
8451,596.9900000000341,512.5243000000302,4247,2.6753764152526855,17.247608184814453,0.1,0.25
8452,573.340000000027,513.6829000000303,3432,0.17355674505233765,17.17230987548828,0.1,0.0
8453,513.9400000000297,514.3302000000301,3817,1.2147094011306763,16.930965423583984,0.1,0.0
8454,583.4800000000291,515.1088000000302,3638,0.9935208559036255,27.295574188232422,0.1,0.0
8455,531.8500000000417,517.2477000000305,5426,0.8615262508392334,29.674724578857422,0.1,0.25
8456,493.64000000002625,516.3338000000306,3392,0.5098881721496582,21.16421127319336,0.1,0.125
8457,555.0500000000343,516.5654000000305,4256,0.4677976369857788,25.274620056152344,0.1,0.0
8458,375.89000000002557,516.2452000000305,3377,0.3602311611175537,16.880142211914062,0.1,0.0
8459,500.2500000000247,514.5333000000304,3706,0.5428539514541626,16.390792846679688,0.1,0.0
8460,564.6100000000333,514.1392000000303,4205,0.36656269431114197,19.250091552734375,0.1,0.0
8461,450.13000000002495,514.7245000000304,3338,1.0770074129104614,24.285547256469727,0.1,0.125
8462,509.5500000000301,513.8553000000305,3906,0.2564137578010559,17.330677032470703,0.1,0.0
8463,592.9100000000367,514.6978000000305,4565,4.267507076263428,20.459579467773438,0.1,0.0
8464,551.4700000000279,515.1507000000305,3929,1.0197938680648804,20.736373901367188,0.1,0.0
8465,375.3500000000229,516.0261000000305,3141,0.580940842628479,19.43182373046875,0.1,0.0
8466,664.2700000000393,513.5971000000304,4489,0.6064399480819702,15.716294288635254,0.1,0.375
8467,562.0600000000351,514.9206000000304,4455,0.7585472464561462,16.76232147216797,0.1,0.0
8468,544.3500000000369,516.5325000000306,4416,22.68742561340332,18.544527053833008,0.1,0.0
8469,432.9200000000316,517.1225000000308,4034,0.6244087219238281,16.920310974121094,0.1,0.125
8470,529.7900000000368,516.3119000000308,4572,0.4241318106651306,21.75953483581543,0.1,0.125
8471,639.2100000000448,516.2848000000308,5155,0.5695316791534424,27.051898956298828,0.1,0.0
8472,574.8100000000339,518.4568000000311,4140,0.5843250751495361,20.170948028564453,0.1,0.125
8473,628.4500000000335,518.4695000000311,3981,0.6755907535552979,13.915493965148926,0.1,0.25
8474,585.370000000035,521.1641000000312,4249,0.7853593826293945,14.840645790100098,0.1,0.125
8475,500.3800000000283,522.6399000000314,3728,0.985107958316803,21.496479034423828,0.1,0.25
8476,391.3000000000135,522.3523000000313,2616,0.869478166103363,18.303577423095703,0.1,0.125
8477,519.7700000000256,520.2349000000311,3314,0.6527994275093079,21.92822265625,0.1,0.0
8478,647.1500000000422,520.021900000031,4861,0.342907190322876,21.75269317626953,0.1,0.0
8479,408.9700000000271,520.9574000000312,3554,0.8436120748519897,25.87276840209961,0.1,0.125
8480,562.3600000000308,519.8776000000311,3785,0.41795164346694946,23.107746124267578,0.1,0.125
8481,315.7500000000124,519.994600000031,2406,0.6258490085601807,20.596446990966797,0.1,0.25
8482,606.5000000000394,518.2107000000309,4601,0.2241176962852478,16.697498321533203,0.1,0.25
8483,462.15000000003255,519.043100000031,4151,0.9774317741394043,21.33026885986328,0.1,0.125
8484,490.2600000000234,518.0905000000309,3800,0.33210036158561707,18.381540298461914,0.1,0.125
8485,447.8300000000221,516.2157000000308,3563,0.5621933341026306,18.530601501464844,0.1,0.0
8486,419.67000000003105,514.6587000000305,3994,0.6176167726516724,19.343090057373047,0.1,0.125
8487,578.2500000000334,513.2305000000307,4361,0.8128589987754822,23.187156677246094,0.1,0.0
8488,507.6400000000343,514.2369000000308,4172,2.0949783325195312,26.842931747436523,0.1,0.0
8489,559.4900000000247,513.4861000000309,3052,0.5401228666305542,26.141929626464844,0.1,0.125
8490,379.67000000001576,513.7693000000307,2689,0.7351657152175903,17.699758529663086,0.1,0.375
8491,456.0100000000257,511.8313000000305,3630,0.5444722771644592,19.334081649780273,0.1,0.5
8492,534.3700000000306,510.73590000003037,3914,0.7403497099876404,18.614309310913086,0.1,0.125
8493,659.8600000000381,510.82700000003047,4525,0.8214131593704224,21.70261573791504,0.1,0.125
8494,478.35000000001685,512.2246000000304,3876,0.1437053680419922,24.016944885253906,0.1,0.0
8495,625.5200000000325,511.5591000000303,4039,0.5563533306121826,17.65936279296875,0.1,0.0
8496,406.7600000000317,511.76370000003027,4100,0.9966135025024414,20.908008575439453,0.1,0.125
8497,637.90000000004,511.13940000003026,4926,0.6583430767059326,24.213756561279297,0.1,0.125
8498,600.0700000000325,512.4903000000304,3894,1.6908152103424072,17.006793975830078,0.1,0.125
8499,525.0700000000369,513.7102000000305,4629,0.2824594974517822,14.880620002746582,0.1,0.125
8500,559.0800000000262,513.1046000000304,3643,1.1096960306167603,18.794878005981445,0.1,0.125
8501,562.7900000000297,514.4499000000304,3687,0.5073193311691284,22.268077850341797,0.1,0.25
8502,390.2500000000154,515.2499000000305,2561,0.8835036754608154,22.13603401184082,0.1,0.125
8503,435.48000000002895,514.4189000000304,4248,0.6821131110191345,24.92705535888672,0.1,0.25
8504,471.950000000027,512.8803000000305,3556,0.5976831316947937,25.57601547241211,0.1,0.0
8505,431.9600000000234,512.8744000000304,3635,1.1486283540725708,21.38507843017578,0.1,0.0
8506,463.7000000000256,512.3159000000304,3396,0.5522764921188354,18.065683364868164,0.1,0.125
8507,453.2000000000197,512.8536000000305,3211,0.5046713352203369,15.528435707092285,0.1,0.0
8508,401.6400000000193,512.7297000000304,3432,0.6093001365661621,19.0350341796875,0.1,0.0
8509,494.7400000000282,511.7434000000305,3747,0.9713056087493896,18.59763526916504,0.1,0.125
8510,436.5600000000301,511.1879000000304,3995,0.14489610493183136,18.373828887939453,0.1,0.0
8511,441.07000000002967,511.39970000003035,3874,0.4334977865219116,19.474727630615234,0.1,0.125
8512,515.8400000000391,510.3119000000303,4597,0.7647461891174316,23.2587890625,0.1,0.0
8513,532.9900000000271,509.92750000003025,4362,0.7702271938323975,12.501114845275879,0.1,0.0
8514,556.4600000000282,510.0106000000302,3555,1.7883861064910889,17.161863327026367,0.1,0.25
8515,532.0500000000344,510.5011000000302,4246,0.3785758912563324,12.540771484375,0.1,0.125
8516,354.97000000002794,510.4165000000302,4324,0.5653772950172424,14.798887252807617,0.1,0.125
8517,558.8700000000234,509.41530000003024,3934,0.5502112507820129,21.49905014038086,0.1,0.125
8518,553.9900000000325,510.6084000000303,4452,0.643875002861023,18.57217788696289,0.1,0.0
8519,380.6800000000207,511.5231000000303,2878,0.36055445671081543,14.63187026977539,0.1,0.125
8520,450.1300000000209,511.35630000003033,3268,0.3086020350456238,17.189685821533203,0.1,0.0
8521,551.4500000000372,511.4084000000302,4301,0.5400959253311157,20.127349853515625,0.1,0.125
8522,604.060000000038,511.28760000003024,4460,0.525438129901886,22.12834930419922,0.1,0.125
8523,465.3600000000285,513.3102000000304,3805,0.11452463269233704,19.02800178527832,0.1,0.25
8524,515.4600000000306,512.8958000000304,3795,0.49288541078567505,17.798076629638672,0.1,0.125
8525,494.9400000000317,512.4910000000302,4242,0.45288291573524475,18.807262420654297,0.1,0.125
8526,393.8300000000211,511.9444000000302,2868,0.2751231789588928,19.835098266601562,0.1,0.25
8527,458.48000000002736,509.03460000003,3538,1.086369514465332,21.701154708862305,0.1,0.375
8528,455.820000000019,509.19820000003,3304,0.5669463872909546,27.008079528808594,0.1,0.0
8529,471.8100000000257,508.67020000002987,3455,0.507752001285553,22.923473358154297,0.1,0.0
8530,481.2900000000263,508.0255000000298,3482,0.43276602029800415,28.045724868774414,0.1,0.0
8531,360.2400000000217,507.33770000002966,3182,13.246482849121094,12.552303314208984,0.1,0.125
8532,557.1800000000371,505.14500000002954,4278,1.093713402748108,15.77169418334961,0.1,0.125
8533,559.3800000000327,505.43990000002947,3988,0.4743923544883728,19.33676528930664,0.1,0.25
8534,544.1100000000371,505.24360000002946,4310,0.4020571708679199,8.049190521240234,0.1,0.0
